price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,distance_from_downtown_mile,total_sqft_larger_than_neighbours,price_per_sqft,is_renovated
365000,4,2.5,2140,7350,2,0,3,8,2140,0,1985,98058,47.4483,-122.124,2120,8395,14.59,0,38.46,0
362000,3,2.75,1420,955,2,0,3,8,1160,260,2004,98029,47.5477,-122.003,1420,955,15.85,0,152.42,0
350000,3,1.75,2090,6258,1,0,3,7,1390,700,1956,98108,47.5503,-122.301,1790,5793,4.12,1,41.93,0
200000,2,1.75,1320,13052,1.5,0,3,7,1320,0,1980,98014,47.712,-121.352,1320,13052,46.16,0,13.92,0
299000,4,2.5,2300,8100,1,0,4,8,1360,940,1979,98023,47.2979,-122.371,1910,7630,21.36,1,28.75,0
555000,4,1.5,3050,82764,1,0,3,8,1650,1400,1966,98056,47.5266,-122.189,2930,10074,8.64,1,6.47,0
1330000,3,2.25,2960,8330,1,0,4,10,2260,700,1953,98177,47.7035,-122.385,2960,8840,7.15,0,117.8,0
896000,5,2.75,2520,16100,1,0,4,8,1570,950,1960,98040,47.528,-122.224,2760,16988,7.38,0,48.12,0
550000,2,1.75,1740,7290,1,0,3,8,1280,0,1950,98199,47.6461,-122.397,1820,6174,4.09,1,60.91,0
324500,2,1,1300,6617,1,0,3,7,1300,0,1986,98125,47.7238,-122.302,1820,7800,8.24,0,40.99,0
312500,3,1,1170,7350,1,0,4,7,1170,0,1960,98008,47.625,-122.117,1170,7350,10.1,0,36.68,0
485000,4,3.25,1946,17786,2,0,4,7,1946,0,1990,98070,47.359,-122.452,1460,16661,17.96,1,24.58,0
511000,2,1,1250,5413,1,0,4,7,1250,0,1923,98115,47.6945,-122.315,1250,5413,6.15,0,76.69,0
139500,2,1.5,1230,1561,2,0,3,7,1230,0,1983,98042,47.3768,-122.149,1660,2243,18,0,49.98,0
464000,4,2.5,2180,7203,2,0,4,8,2180,0,1989,98059,47.5119,-122.151,2350,7334,10.66,0,49.45,0
255000,3,1.75,1740,8800,1,0,3,7,1140,600,1978,98023,47.2968,-122.372,1690,7920,21.44,1,24.19,0
679975,4,2.5,3830,4644,2,0,3,8,2900,930,2004,98065,47.5384,-121.88,3400,6163,21.57,0,80.24,0
624800,3,2,2250,14274,1,0,4,8,1500,750,1964,98040,47.5762,-122.217,2820,13813,5.75,0,37.81,0
920000,3,2.75,2590,223027,2,0,3,9,2590,0,1983,98074,47.6145,-122.001,3410,212137,15.42,1,4.08,0
1370000,3,2.5,2090,6000,1.5,0,4,9,2090,0,1928,98105,47.6567,-122.281,2730,6000,4.22,0,169.34,0
510000,3,1.5,2400,10275,1,0,4,8,1540,860,1964,98052,47.6888,-122.126,2380,10125,11.15,1,40.24,0
289659,4,2.25,2260,7200,2,0,4,7,2260,0,1984,98031,47.4121,-122.183,1720,7200,15.1,1,30.62,0
585000,4,2.5,2910,6250,2,0,3,8,2910,0,1999,98065,47.538,-121.87,2550,6250,22.03,1,63.86,0
555000,5,3,3640,6930,2,0,3,8,3640,0,2004,98038,47.3521,-122.012,3740,7182,23.04,0,52.51,0
940000,4,2.75,3770,24897,2,0,4,8,2550,1220,1964,98075,47.5824,-122.078,2640,11502,11.94,1,32.79,0
460000,3,2,1600,7350,1,0,4,7,1600,0,1979,98052,47.6977,-122.126,1600,7200,11.48,1,51.4,0
319000,3,2.5,2110,7434,2,0,4,7,2110,0,1978,98031,47.3935,-122.169,2100,7749,16.54,0,33.42,0
280000,3,2.5,1720,1916,2,0,3,7,1720,0,2005,98059,47.4895,-122.166,1760,1916,11.17,0,77.01,0
250000,3,1,1100,7470,1,0,4,5,1100,0,1917,98065,47.5242,-121.831,1280,7055,24.02,1,29.17,0
749950,4,2.5,2620,8312,2,0,3,9,2620,0,1990,98074,47.6272,-122.033,2260,8515,14,1,68.6,0
458000,5,2.5,3090,23265,1,0,3,8,2990,100,1957,98011,47.7709,-122.212,2560,18773,12.67,1,17.38,0
465000,3,2.5,1890,4808,2,0,3,8,1890,0,2000,98065,47.5348,-121.866,2460,5348,22.27,0,69.42,0
580000,3,1.75,1850,2797,1,0,3,8,1150,700,1977,98103,47.6871,-122.336,1450,4599,5.59,0,124.81,0
700000,4,2.5,3100,36562,2,0,3,10,3100,0,1994,98077,47.7646,-122.065,3080,39351,16.55,0,17.65,0
350000,4,2.5,2506,7206,2,0,3,8,2506,0,2007,98023,47.3236,-122.337,2441,7220,19.51,1,36.04,0
456000,4,1,1700,7689,1,0,3,7,1080,620,1977,98052,47.6955,-122.116,1700,7333,11.79,1,48.57,0
290000,3,2,1550,18958,1.5,0,3,7,1550,0,1983,98198,47.3699,-122.319,1840,12826,16.33,1,14.14,0
475000,4,2.75,2200,16288,1,0,3,7,1290,910,1980,98059,47.4793,-122.122,2650,6620,13.14,1,25.69,0
285000,3,2.5,1890,3629,2,0,3,7,1890,0,2005,98038,47.3613,-122.041,1980,4000,21.69,0,51.64,0
309000,3,1,1140,6400,1,0,3,7,1140,0,1962,98168,47.4902,-122.331,1340,6650,8.01,0,40.98,0
860000,4,2,3740,32417,2,0,3,9,3740,0,2000,98053,47.6728,-122.012,3180,32417,15.59,1,23.79,0
219000,3,2.25,1940,6500,1,0,3,8,1440,500,1979,98042,47.3565,-122.149,1880,8991,19.24,0,25.95,0
546500,3,2.5,2130,7199,2,0,3,8,2130,0,1990,98074,47.6331,-122.027,1890,7546,14.32,0,58.58,0
338000,2,1,1470,5566,1,0,4,7,770,700,1919,98118,47.5348,-122.269,1410,5808,5.74,0,48.04,0
505000,2,1,1070,8130,1,0,3,7,1070,0,1942,98117,47.697,-122.37,1360,7653,6.51,1,54.89,0
340000,4,1.75,1680,15084,1,0,4,7,840,840,1979,98014,47.6895,-121.912,1800,15092,20.37,0,20.28,0
678000,3,2.25,2730,10675,2,0,3,9,2730,0,1990,98074,47.6289,-122.042,2770,10570,13.59,1,50.58,0
800000,3,1.75,1890,10292,1,0,4,8,1890,0,1969,98040,47.535,-122.234,2630,10625,6.71,0,65.67,0
112000,1,1,1080,3230,1,0,3,6,1080,0,1963,98002,47.3075,-122.217,1210,5760,21.31,0,25.99,0
252000,3,1.75,1440,16819,1.5,0,4,6,1440,0,1925,98023,47.3318,-122.373,1560,12376,19.04,1,13.8,0
335000,4,2.75,2540,7210,1,0,4,7,1600,940,1979,98058,47.4601,-122.165,1820,7766,12.75,1,34.36,0
610000,3,2,2300,13418,1,0,3,8,1430,870,1955,98004,47.6075,-122.2,2140,9380,6.15,1,38.81,0
245000,3,2,1690,6790,1,0,3,7,1360,330,1979,98023,47.2981,-122.38,1740,6790,21.39,0,28.89,0
493500,3,1.75,1800,16026,1,0,3,8,1390,410,1972,98008,47.5815,-122.121,2210,13959,9.98,1,27.68,0
596500,4,2.25,1770,8505,2,0,3,8,1770,0,1986,98052,47.6904,-122.102,1880,8939,12.18,0,58.05,0
245000,3,2,1190,4072,1.5,0,5,6,1190,0,1907,98118,47.5276,-122.274,1680,5850,6.06,0,46.56,0
333500,3,1.75,1320,7200,1,0,4,7,1320,0,1977,98028,47.7341,-122.237,1750,7260,9.88,0,39.14,0
373000,3,1,1290,8974,1,0,5,7,1290,0,1976,98072,47.74,-122.173,1540,7500,11.83,1,36.34,0
759900,4,2.5,3000,5639,2,0,3,8,3000,0,2008,98052,47.7066,-122.115,3000,4587,12.25,1,87.96,0
317000,3,2.25,1358,1204,3,0,3,7,1358,0,2007,98133,47.7054,-122.346,1358,1196,6.88,1,123.73,0
670000,3,1.5,1220,4080,1.5,0,5,7,1220,0,1914,98144,47.5746,-122.289,1320,4080,2.96,0,126.42,0
985000,2,2.5,2720,26761,2,1,3,7,2720,0,1990,98166,47.4499,-122.376,1870,12396,10.98,1,33.41,0
310000,3,1.5,1060,6954,1,0,4,6,1060,0,1983,98106,47.5497,-122.355,1560,6372,4.04,1,38.68,0
750000,4,2.5,3020,13122,2,0,3,9,2540,480,1997,98052,47.6989,-122.111,3020,10873,12.11,1,46.46,0
408000,3,2,1640,3440,2,0,3,7,1640,0,1987,98052,47.6829,-122.097,1070,3549,12.15,1,80.31,0
900000,5,3.75,3870,8225,2,0,3,10,3870,0,1998,98074,47.6078,-122.01,3600,9361,14.99,0,74.41,0
460000,4,2.25,2860,15054,1,0,3,8,1460,1400,1957,98155,47.7655,-122.3,1730,18525,11.1,0,25.68,0
339000,4,2.5,1740,6000,1,0,4,7,1740,0,1952,98178,47.5026,-122.236,1190,6000,8.44,1,43.8,0
660000,3,2,1140,6000,1,0,3,7,1140,0,1909,98109,47.637,-122.355,1260,4000,2.38,1,92.44,0
449950,4,3,3290,10783,2,0,3,9,3290,0,1990,98031,47.3904,-122.178,2810,10783,16.54,1,31.97,0
235000,3,1,1210,6000,1,0,3,7,1210,0,1930,98178,47.4984,-122.224,1210,6000,8.99,0,32.59,0
769000,5,2.25,3320,13138,1,0,4,9,1900,0,1964,98028,47.759,-122.269,2820,13138,10.95,1,46.72,0
428000,2,2,1350,3900,1,0,3,8,1350,0,2003,98053,47.7094,-122.03,1440,3900,15.75,0,81.52,0
445000,3,2.25,1990,7340,2,0,3,8,1990,0,1984,98072,47.7579,-122.141,2180,11223,13.73,0,47.7,0
462000,4,2.5,2060,6958,1,0,3,7,1220,840,1974,98034,47.7251,-122.168,1760,7350,11.21,0,51.23,0
775000,3,1,1460,6198,1.5,0,4,7,1460,0,1916,98107,47.6626,-122.361,2280,5160,4.12,1,101.2,0
605000,4,1.75,2250,10108,1,0,4,8,2250,0,1967,98008,47.5922,-122.118,2050,9750,10.01,1,48.96,0
193500,2,1,950,15996,1,0,4,7,950,0,1946,98045,47.4987,-121.787,950,25510,26.46,0,11.42,1
389950,4,2.5,3140,8060,2,0,3,9,3140,0,1991,98023,47.3091,-122.343,3000,8060,20.52,1,34.82,0
790000,4,3.5,3560,6098,2,0,3,10,3560,0,2006,98075,47.5828,-121.972,3660,6846,16.84,0,81.8,0
442000,2,1,1410,5000,1,0,4,7,940,470,1918,98126,47.5531,-122.379,1450,5000,4.27,0,68.95,0
890000,4,2.25,2770,13500,2,0,3,8,2770,0,1974,98040,47.543,-122.231,2300,13500,6.42,1,54.7,0
235000,3,1,1864,6978,1,0,4,7,1864,0,1958,98002,47.285,-122.206,990,8000,22.95,0,26.58,0
495000,4,1.75,1930,6720,1,0,3,8,1130,800,1959,98115,47.6935,-122.312,1850,6380,6.1,1,57.23,0
600000,4,2.5,3870,50965,2,0,3,10,3870,0,2007,98010,47.3109,-122.045,2170,65843,24.4,0,10.94,0
1400000,3,2,2020,5500,1.5,0,3,10,1790,230,1937,98199,47.6388,-122.409,2580,5500,4.23,0,186.17,0
251000,3,2,1300,8400,1,0,4,7,1300,0,1967,98198,47.368,-122.315,1300,7500,16.47,1,25.88,0
471000,4,2.25,3410,57063,2,0,4,8,2410,1000,1978,98059,47.505,-122.11,2870,145490,12.49,0,7.79,0
597000,4,2.5,2370,41338,2,0,3,8,2370,0,1995,98077,47.7379,-122.052,2340,46661,15.88,0,13.66,0
804000,5,3.5,2770,9305,2,0,3,9,2770,0,1985,98006,47.5628,-122.114,2520,9773,10.59,0,66.58,0
357000,3,1.75,1250,17493,1,0,3,7,1250,0,1972,98155,47.7613,-122.274,2180,19553,11.04,0,19.05,0
419990,3,2.5,1690,1689,2,0,3,8,1150,540,2014,98029,47.5528,-121.999,1540,1689,15.95,1,124.29,0
725000,4,2.5,3040,35201,2,0,4,10,3040,0,1987,98027,47.4872,-122.066,2990,35416,14.88,0,18.96,0
275000,3,2.5,2710,5733,2,0,3,7,2710,0,2003,98092,47.3357,-122.171,2720,5733,20.13,0,32.57,0
445000,3,2.25,1190,13630,1,0,3,7,1190,0,1984,98045,47.4813,-121.735,1630,14405,29.13,0,30.03,0
510000,3,2.5,2300,27566,2,0,3,9,2300,0,1995,98019,47.7369,-121.96,2480,16650,19.51,1,17.08,0
330000,4,1,1360,13372,1,0,3,7,1360,0,1955,98028,47.7622,-122.263,1540,10283,11.24,1,22.4,0
270000,3,1,1500,5605,1,0,5,6,750,750,1942,98106,47.5456,-122.359,1050,9100,4.37,0,38,0
495000,4,2,1610,4770,1,0,4,7,1230,380,1941,98126,47.5333,-122.381,1180,6120,5.52,0,77.59,0
225000,4,1.75,1420,10300,2,0,3,7,1420,0,1950,98002,47.3121,-122.215,1420,10300,21.03,0,19.2,1
716528,3,1.5,1750,5400,1,0,4,7,1050,700,1952,98115,47.6799,-122.279,1750,5400,5.66,0,100.21,0
260000,3,2.5,1510,6095,2,0,4,7,1510,0,1991,98038,47.3498,-122.037,1520,6000,22.43,1,34.19,0
471000,4,2.5,2330,9928,2,0,3,8,2330,0,1998,98045,47.4836,-121.783,2430,8175,26.95,1,38.42,0
690000,5,3.5,2690,4800,2,0,3,8,1930,760,1919,98118,47.5592,-122.269,2080,4900,4.38,1,92.12,1
548000,5,1.5,1700,7200,1.5,0,3,7,1700,0,1937,98011,47.7614,-122.203,1460,7194,12.28,1,61.57,0
505000,3,1,1020,5410,1,0,4,7,880,140,1928,98115,47.6924,-122.31,1580,5376,6.04,0,78.54,0
325000,3,1,1160,11799,1,0,3,7,1160,0,1966,98034,47.7263,-122.229,1220,10500,9.58,1,25.08,0
682000,4,2.25,2450,34092,2,0,4,8,2450,0,1980,98075,47.5751,-122.049,2410,35378,13.36,0,18.66,0
605000,3,2.25,2010,10760,2,0,3,8,2010,0,1985,98052,47.7276,-122.103,2240,9357,13.55,1,47.38,0
276200,2,1.75,1370,4495,1,0,4,8,1370,0,1975,98198,47.3794,-122.317,1370,4686,15.68,0,47.09,0
530000,3,1,1370,4040,1.5,0,3,7,1370,0,1906,98103,47.6867,-122.354,1220,3030,5.65,1,97.97,0
245000,3,3,1990,9600,1,0,3,7,1440,550,1988,98003,47.3499,-122.296,1670,9600,17.78,1,21.14,0
654950,4,2.5,2790,45902,2,0,3,9,2790,0,1987,98077,47.7674,-122.086,2890,42421,15.96,1,13.45,0
221900,2,1,780,6727,1,0,3,6,780,0,1939,98168,47.4733,-122.281,1860,10124,9.48,0,29.56,0
466000,4,2,2240,4508,1,0,4,8,1340,900,1926,98178,47.5096,-122.25,1930,5250,7.69,0,69.06,0
383150,3,2,2210,6387,1,0,3,8,2210,0,2003,98003,47.265,-122.302,2570,6497,23.6,0,44.57,0
657100,4,1,1390,4240,1,0,3,7,1050,340,1924,98103,47.6596,-122.338,1810,4240,3.7,0,116.71,0
539000,3,2,1800,43995,2,0,3,8,1800,0,1988,98077,47.7585,-122.022,2290,51400,17.84,0,11.77,0
400000,6,3,3320,15600,1,0,4,8,1660,1660,1977,98092,47.2983,-122.166,2330,15360,22.63,1,21.14,0
215000,4,2.5,1960,11600,1,0,5,6,980,980,1931,98002,47.2898,-122.222,1160,7685,22.44,1,15.86,0
489000,2,1,850,2850,1,0,4,7,850,0,1927,98115,47.6875,-122.309,1450,4015,5.72,0,132.16,0
649000,4,2.5,2980,12764,2,0,3,10,2980,0,1994,98075,47.5857,-122.027,3080,9810,14.28,1,41.22,0
700000,4,1.75,1980,10800,1,0,4,8,1320,660,1953,98005,47.5899,-122.173,2310,10800,7.49,0,54.77,0
268500,2,1,790,8424,1,0,4,6,790,0,1953,98133,47.7511,-122.352,1470,8424,10.05,0,29.14,0
515000,3,2.5,1800,5001,2,0,3,7,1800,0,1996,98034,47.7126,-122.231,2106,5618,8.72,0,75.72,0
685000,4,2,2260,10800,1,0,3,9,2260,0,1978,98007,47.6124,-122.153,2650,9900,8.35,1,52.45,0
305000,2,1.5,800,2142,2,0,3,7,800,0,2006,98144,47.5917,-122.297,1320,2742,1.92,0,103.67,0
950000,4,2,2490,4600,1.5,0,3,8,2090,400,1926,98105,47.6557,-122.278,2910,5000,4.24,0,133.99,0
292500,4,2.5,1610,4568,2,0,3,7,1610,0,2006,98001,47.3351,-122.289,1834,4604,18.83,0,47.35,0
270000,4,1.75,1850,7730,1,0,5,7,1100,750,1956,98133,47.7481,-122.355,2260,8581,9.86,0,28.18,0
535000,4,1,1920,6480,1.5,0,3,7,1920,0,1920,98117,47.6897,-122.374,1600,6470,6.09,1,63.69,0
550000,3,2.5,1740,3082,2,0,3,8,1740,0,2000,98029,47.5489,-122.006,1910,3075,15.7,0,114.06,0
457500,3,2.25,1430,2003,2,0,3,8,980,450,1996,98144,47.5908,-122.292,2210,4000,2.15,0,133.27,0
136500,3,1.5,1420,8580,1,0,3,6,1420,0,1962,98023,47.3076,-122.362,1200,8580,20.66,1,13.65,0
254000,3,2.5,1560,10608,2,0,3,7,1560,0,1994,98042,47.3572,-122.161,1360,10608,18.96,1,20.87,0
335000,4,2.25,2030,13500,1,0,3,7,1230,800,1963,98059,47.4596,-122.066,1830,13800,16.01,0,21.57,0
594950,5,2.5,3280,6553,2,0,3,9,3280,0,2012,98045,47.475,-121.737,3360,7242,29.18,0,60.51,0
350000,3,1.75,1360,18123,1,0,3,8,1360,0,1983,98045,47.4716,-121.756,1570,16817,28.42,1,17.96,0
169950,3,1,1180,9832,1,0,3,7,1180,0,1970,98042,47.3845,-122.085,1220,9894,19.16,0,15.43,0
432500,3,2.5,1940,10800,1,0,3,8,1340,600,1979,98077,47.7471,-122.075,2080,9600,15.41,1,33.95,0
440000,2,1.75,1300,4000,2,0,3,7,1300,0,1948,98105,47.6687,-122.288,1350,4013,4.78,0,83.02,0
233703,3,2.25,1650,3788,2,0,3,7,1650,0,1985,98031,47.3908,-122.167,1510,3994,16.75,0,42.98,0
310000,3,1.5,1140,3292,2,0,3,7,1140,0,1988,98029,47.5701,-122.017,1150,3592,14.88,0,69.95,0
735000,3,2.5,2540,6762,2,0,3,10,2540,0,1998,98007,47.6239,-122.144,2870,6631,8.84,0,79.02,0
730000,4,2.75,3440,8150,2,0,3,10,3440,0,2014,98056,47.5168,-122.189,2560,8315,9.09,1,62.99,0
257000,3,1.75,1800,9000,1,0,3,7,1200,600,1961,98178,47.4932,-122.278,980,6000,8.2,1,23.8,0
485000,2,2.25,1260,1240,3,0,3,8,1260,0,2004,98103,47.6531,-122.352,1330,1300,3.37,0,194,0
899000,4,2.25,2370,6000,1,0,3,8,1440,930,1959,98177,47.7023,-122.388,3280,8843,7.13,0,107.41,0
279000,3,1,1520,8055,1.5,0,3,7,1520,0,1952,98125,47.7222,-122.305,1560,8160,8.11,0,29.14,0
225000,4,2,1750,7245,1,0,4,7,1050,700,1974,98092,47.3164,-122.196,1640,7245,20.99,1,25.01,0
1360000,3,1.5,2680,4775,2,0,5,8,1880,800,1913,98109,47.6333,-122.347,2280,5947,2,0,182.43,0
355000,3,2.5,1590,4242,2,0,3,7,1590,0,2000,98065,47.5309,-121.876,1590,3702,21.87,1,60.87,0
382500,4,1.75,1560,8700,1,0,4,7,1560,0,1967,98034,47.7274,-122.181,2080,8000,10.93,1,37.28,0
324360,3,2.5,2000,9669,2,0,4,8,2000,0,1992,98022,47.1964,-122.009,1930,9202,32.07,1,27.8,0
315000,3,1.75,2380,10450,1.5,0,3,8,2380,0,1966,98023,47.3143,-122.37,2320,8500,20.23,1,24.55,0
426000,2,1,2230,11472,2,0,3,7,2230,0,1951,98133,47.7372,-122.35,1870,8649,9.08,1,31.09,0
395000,5,2.5,2820,6305,2,0,3,8,2820,0,2003,98003,47.2616,-122.296,2610,6306,23.85,1,43.29,0
212644,3,1,1570,9650,1.5,0,5,5,1570,0,1922,98010,47.3531,-121.982,1330,9650,23.92,1,18.95,0
510000,3,3,1845,5100,2,0,5,8,1845,0,1947,98056,47.5204,-122.208,2100,7650,8.28,0,73.43,0
85000,2,1,830,9000,1,0,3,6,830,0,1939,98032,47.3813,-122.243,1160,7680,16.08,1,8.65,0
295000,4,2.5,2030,5754,2,0,3,8,2030,0,2001,98042,47.3542,-122.137,2030,5784,19.64,0,37.9,0
720001,3,2.5,1430,2200,1.5,0,4,7,1430,0,1910,98103,47.6601,-122.331,1740,4275,3.72,0,198.35,0
313950,3,1,1510,6083,1,0,4,6,860,650,1940,98115,47.6966,-122.324,1510,5712,6.25,1,41.35,0
305000,3,1.75,1610,12247,1,0,3,8,1610,0,1981,98058,47.4476,-122.124,2010,9271,14.63,1,22.01,0
625000,3,1.5,1600,4128,1.5,0,3,8,1250,350,1906,98122,47.6122,-122.297,1540,3976,1.69,1,109.11,0
490000,3,1,1420,11040,1,0,4,7,1420,0,1961,98007,47.5969,-122.14,1530,8208,8.97,1,39.33,0
269950,3,2,1660,8641,2,0,4,8,1660,0,1987,98042,47.3663,-122.088,1490,8641,20.1,1,26.21,0
2700000,5,4,4230,27295,2,1,3,8,3230,1000,1949,98033,47.6803,-122.214,2660,27295,7.51,1,85.65,0
829000,4,3,3310,4500,2.5,0,5,9,2910,400,1900,98103,47.6594,-122.345,1440,3750,3.72,1,106.15,0
635000,4,2.5,2470,77550,1,0,4,7,2470,0,1987,98075,47.5888,-122.011,2490,40894,15,1,7.94,0
217500,3,1,1040,9750,1,0,3,7,1040,0,1959,98188,47.4553,-122.274,1510,11100,10.77,0,20.16,0
270000,4,1.75,1850,7350,1,0,3,7,1050,800,1965,98001,47.3413,-122.277,1450,7250,18.47,1,29.35,0
1250000,3,3,4610,8400,2,0,3,8,2790,1820,1947,98144,47.5854,-122.292,2160,5000,2.36,1,96.08,1
480000,4,2.5,2480,5100,2,0,3,8,2480,0,2007,98019,47.7383,-121.969,2270,5115,19.19,1,63.32,0
575000,3,1.75,2130,6500,1,0,3,8,1170,960,1954,98199,47.6424,-122.386,2020,5000,3.54,1,66.63,0
426950,4,2.75,2350,5589,2,0,3,7,2350,0,2001,98059,47.5098,-122.155,2014,6365,10.6,0,53.78,0
125000,3,1,920,7314,1,0,3,6,920,0,1960,98002,47.2892,-122.22,1010,7420,22.5,0,15.18,0
325000,4,2,1780,10622,1,0,4,7,900,880,1976,98058,47.4573,-122.158,1550,8900,13.1,1,26.21,0
597157,7,4,2690,10880,1,0,4,8,2690,0,1960,98033,47.6787,-122.168,1840,10836,9.13,1,44.01,0
728725,4,2.5,3010,3120,2.5,0,3,8,3010,0,2006,98029,47.5539,-121.996,2140,3840,16.06,1,118.88,0
708000,5,2,3180,10800,1,0,3,8,1910,1270,1968,98052,47.6354,-122.103,2440,9750,10.85,1,50.64,0
1300000,4,3,4120,14021,2,0,3,11,4120,0,2005,98075,47.5985,-122.026,4390,14684,14.26,0,71.66,0
405000,3,1,1280,11625,1,0,4,7,1280,0,1977,98053,47.6827,-122.059,1320,10875,13.76,1,31.38,0
550000,4,2.75,1690,6090,1.5,0,3,7,1400,290,1945,98115,47.6814,-122.269,1820,6090,5.96,0,70.69,0
451000,4,2.5,2320,5375,2,0,3,7,2320,0,2006,98065,47.5415,-121.883,2060,5395,21.39,1,58.61,0
540500,5,3.75,3090,7415,2,0,3,8,3090,0,2014,98166,47.435,-122.329,2790,7425,11.82,1,51.45,0
1030000,5,3.5,5050,16500,2,0,3,11,5050,0,2001,98075,47.5863,-121.967,4570,16500,17.05,1,47.8,0
218000,4,1,1640,10455,1,0,3,7,950,690,1963,98023,47.2974,-122.366,1360,9750,21.38,1,18.02,0
562000,4,2.25,2170,7007,1,0,3,8,1540,630,1974,98033,47.672,-122.169,2040,7700,8.84,0,61.24,0
401500,4,2.5,3140,94525,2,0,4,8,2280,860,1977,98042,47.4155,-122.163,1910,14300,15.35,1,4.11,0
196700,2,1,1090,9994,1,0,3,7,1090,0,1954,98168,47.4761,-122.287,1090,11700,9.23,0,17.75,0
583000,3,1.75,1930,10183,1,0,4,8,1480,450,1975,98006,47.5624,-122.135,2320,10000,9.66,0,48.13,0
309900,5,2.5,2100,17825,1,0,4,7,1400,700,1974,98092,47.3094,-122.191,2200,14602,21.53,1,15.55,0
485000,4,3,3110,18843,2,0,3,9,3110,0,1995,98058,47.4619,-122.154,3080,14735,12.97,1,22.09,0
465000,3,1,930,3348,1,0,4,6,930,0,1926,98118,47.5532,-122.277,1210,3348,4.47,0,108.7,0
595000,4,2.25,2050,8372,2,0,4,8,2050,0,1984,98052,47.7234,-122.107,2010,8037,13.23,1,57.09,0
254000,3,1,1160,7560,1,0,4,6,1160,0,1958,98058,47.45,-122.179,1160,7560,12.93,0,29.13,0
488500,3,2.75,1820,9490,2,0,3,7,1820,0,1994,98011,47.7481,-122.178,1950,8851,12.14,1,43.19,0
260000,4,2.5,2110,8990,2,0,3,8,2110,0,1977,98058,47.4457,-122.127,2040,8800,14.64,1,23.42,0
166000,2,1,870,8487,1,0,4,6,870,0,1944,98178,47.4955,-122.239,1350,6850,8.79,1,17.74,0
440000,2,1.5,1080,6760,1,0,3,6,1080,0,1923,98117,47.7008,-122.386,2080,5800,7,0,56.12,0
375000,3,2,1260,7560,2,0,5,6,1260,0,1943,98133,47.7225,-122.351,1260,7595,8.08,0,42.52,0
529500,2,1,900,4800,1,0,4,6,780,120,1944,98199,47.6575,-122.4,1270,5520,4.75,0,92.89,0
338000,2,1,750,6439,1,0,4,6,750,0,1934,98103,47.6995,-122.354,1470,6374,6.52,0,47.02,0
335620,3,2.25,1800,15903,1,0,3,8,1340,460,1986,98038,47.3813,-122.043,2000,15233,20.57,1,18.96,0
464000,4,2.25,2220,15232,1,0,3,9,1690,530,1978,98072,47.7449,-122.103,2110,15280,14.32,1,26.59,0
354000,2,1,1390,7740,1,0,4,6,1390,0,1925,98126,47.5232,-122.371,1290,7740,6.01,1,38.77,0
601000,4,3.5,2160,3600,2,0,3,8,1660,500,1998,98122,47.6103,-122.297,1230,3840,1.66,1,104.34,0
285000,3,2.25,1840,9040,1,0,3,8,1370,470,1979,98023,47.3144,-122.339,1870,8992,20.15,1,26.19,0
462500,2,2,1690,4200,2,0,3,7,1690,0,1906,98112,47.621,-122.303,1540,4200,1.7,1,78.52,0
350000,4,2.5,2650,10459,2,0,4,8,2650,0,1989,98003,47.2739,-122.293,2340,8777,23.02,1,26.7,0
329000,4,1,1120,3844,1,0,3,7,1120,0,1972,98133,47.7038,-122.352,1480,3844,6.8,0,66.28,0
312500,4,2.5,2500,11983,1,0,3,7,1320,1180,1984,98058,47.4292,-122.148,1460,9005,14.93,1,21.58,1
370000,4,2.5,2220,5338,2,0,3,7,2220,0,2001,98059,47.4887,-122.15,2220,5338,11.74,0,48.95,0
399900,3,1.75,1260,12750,1,0,3,7,1260,0,1979,98034,47.7289,-122.233,1460,7865,9.64,1,28.54,0
398000,3,1,1480,6550,1.5,0,4,6,1480,0,1925,98126,47.5498,-122.381,1200,6550,4.51,1,49.56,0
550500,2,1.5,930,7400,1,0,4,7,830,100,1909,98116,47.5691,-122.408,1920,4152,4.37,1,66.09,0
709000,3,2.75,2780,7200,1.5,0,4,8,1870,910,1913,98118,47.5632,-122.27,1700,7200,4.14,1,71.04,0
402000,5,2.75,2770,7620,1,0,3,7,1700,1070,1965,98106,47.5188,-122.348,1720,7620,6.08,1,38.69,0
450000,3,1.5,1530,23660,1,0,3,7,1530,0,1952,98155,47.7467,-122.295,1800,11407,9.85,1,17.86,0
524000,3,2.25,2140,6720,1,0,3,8,1440,700,1961,98117,47.6949,-122.396,2060,6720,6.81,1,59.14,0
800000,4,2.75,4600,322188,1,0,3,10,2400,2200,1989,98045,47.4626,-121.739,3740,114562,29.37,1,2.45,0
185000,4,1,1760,8906,1,0,3,7,1230,530,1966,98055,47.4288,-122.198,1180,10407,13.75,0,17.34,0
925000,4,2.5,3110,11422,2,0,3,9,3110,0,1989,98115,47.6833,-122.271,2850,7254,6.03,1,63.65,0
714000,3,1.75,2260,11781,1,0,4,8,1520,740,1968,98008,47.5982,-122.128,2530,10176,9.52,1,50.85,0
495000,3,2,1460,9759,1,0,5,7,1460,0,1972,98052,47.6644,-122.144,1620,8421,9.63,1,44.12,0
